CustomerID,City,CountryRegionName,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer,Age
20910,Paris,France,Bachelors ,Professional,F,M,1,0,0,0,47152,0,52
20911,Paris,France,Bachelors ,Professional,F,M,0,0,0,0,67800,0,52
20912,Ingolstadt,Germany,Bachelors ,Professional,F,M,0,0,0,0,64170,0,51
20913,Kiel,Germany,Partial College,Clerical,M,S,1,0,2,2,49069,1,55
20914,Berlin,Germany,Partial College,Clerical,M,M,1,1,0,1,49660,1,56
20915,Colomiers,France,Partial College,Clerical,F,S,1,1,2,2,51011,1,53
20916,Hannover,Germany,Partial College,Clerical,F,S,1,2,2,2,45138,1,53
20917,London,United Kingdom,Bachelors ,Skilled Manual,F,M,1,0,0,1,41097,0,53
20918,Boulogne-sur-Mer,France,Partial College,Clerical,M,M,0,2,2,2,48867,1,53
20919,Lille,France,Partial College,Clerical,F,S,1,2,2,2,49749,0,54
20920,Lille,France,Partial College,Clerical,F,S,1,2,2,2,38972,1,54
20923,Hamburg,Germany,Bachelors ,Skilled Manual,F,M,1,0,0,1,49938,0,54
20924,Werne,Germany,High School,Manual,M,S,1,1,0,0,25206,0,40
20925,Roubaix,France,High School,Manual,F,S,1,2,4,4,17095,1,39
20926,Versailles,France,High School,Manual,M,S,1,3,4,4,26844,1,39
20927,Dresden,Germany,High School,Manual,F,S,1,2,5,5,15729,1,39
20929,York,United Kingdom,Partial College,Clerical,M,S,1,2,3,3,50311,0,39
20930,Werne,Germany,Bachelors ,Skilled Manual,M,M,1,0,0,1,55338,1,55
20931,Cheltenham,United Kingdom,Bachelors ,Skilled Manual,M,M,1,0,0,1,59192,1,55
20932,Dunkerque,France,Partial College,Clerical,M,S,1,1,0,1,46027,1,56
20933,Oxford,United Kingdom,Partial College,Clerical,F,S,1,3,4,4,50314,1,40
20934,Lille,France,Partial College,Clerical,F,S,1,1,5,5,47344,1,41
20935,Paris,France,Partial College,Clerical,F,S,1,3,5,5,37000,1,41
20936,Saint Ouen,France,Partial College,Clerical,F,S,0,1,0,0,47492,0,41
20937,Hof,Germany,Partial College,Clerical,F,S,1,1,0,0,35604,0,41
20939,Erlangen,Germany,High School,Manual,M,S,0,1,0,0,25344,0,42
20941,Saint Germain en Laye,France,Partial High School,Manual,M,M,1,2,0,0,14952,0,43
20942,Pantin,France,High School,Manual,F,S,0,1,0,0,16833,1,43
20943,Newcastle upon Tyne,United Kingdom,High School,Manual,M,S,1,1,0,0,25798,0,43
20945,München,Germany,Partial College,Clerical,M,S,0,1,0,0,48084,0,42
20947,London,United Kingdom,Partial College,Clerical,F,S,1,1,0,0,32155,0,42
20948,Versailles,France,Partial College,Clerical,M,S,0,1,0,0,44069,1,43
20949,Cheltenham,United Kingdom,Partial High School,Manual,F,S,1,2,0,0,13785,0,44
20950,Birmingham,United Kingdom,Partial High School,Manual,M,S,1,2,0,0,26677,0,43
20951,London,United Kingdom,Partial High School,Manual,M,S,0,2,0,0,14783,1,44
20952,Oxon,United Kingdom,Partial High School,Manual,M,S,0,2,0,0,12938,0,44
20953,Lieusaint,France,Partial High School,Manual,M,S,1,2,0,0,16552,0,44
20954,Metz,France,Partial High School,Manual,M,S,0,2,0,0,32722,1,44
20955,Saint Germain en Laye,France,Partial College,Clerical,F,S,0,1,0,0,45710,0,43
20956,Les Ulis,France,Partial College,Clerical,F,S,0,1,0,0,41569,1,43
20957,Roissy en Brie,France,Partial College,Clerical,M,S,0,1,0,0,46593,0,43
20958,Sulzbach Taunus,Germany,Partial College,Clerical,M,S,0,1,0,0,34701,0,43
20959,Saint-Denis,France,Graduate Degree,Clerical,M,M,1,0,0,1,41922,1,56
20960,Paris,France,Graduate Degree,Clerical,M,S,1,0,0,1,33664,0,56
20962,Paris,France,Graduate Degree,Clerical,F,M,1,0,0,1,41201,0,57
20963,Kirkby,United Kingdom,Graduate Degree,Clerical,F,M,1,0,0,1,34213,0,57
20964,Saint Germain en Laye,France,Graduate Degree,Clerical,F,S,1,0,0,1,43108,0,82
20965,W. York,United Kingdom,Graduate Degree,Clerical,F,M,1,0,0,1,59625,0,83
20966,Colomiers,France,Graduate Degree,Clerical,F,M,1,0,0,5,60436,0,56
20967,Bonn,Germany,Partial College,Manual,M,M,1,0,0,1,33504,0,61
20968,York,United Kingdom,Partial College,Manual,M,M,1,0,0,1,23990,0,61
20969,Drancy,France,Partial College,Manual,F,M,1,0,0,2,13741,0,61
20970,Saarlouis,Germany,Partial College,Manual,M,S,1,1,0,2,18579,0,64
20971,Les Ulis,France,Bachelors ,Clerical,M,S,1,1,0,2,23500,0,81
20972,Birmingham,United Kingdom,Bachelors ,Clerical,M,M,1,0,0,1,29418,0,81
20973,London,United Kingdom,Graduate Degree,Clerical,F,M,1,0,0,1,55942,0,80
20974,Paris,France,Bachelors ,Clerical,M,M,1,1,0,2,33852,0,79
20975,Bury,United Kingdom,Bachelors ,Clerical,M,M,1,0,0,1,32971,0,78
20976,Pantin,France,Partial College,Manual,F,M,1,1,0,2,22955,0,77
20977,Roubaix,France,Bachelors ,Clerical,M,M,1,0,0,1,30779,0,77
20978,Eilenburg,Germany,Partial College,Manual,M,M,1,0,0,1,22541,0,76
20979,Mühlheim,Germany,Partial College,Manual,F,M,1,0,0,1,10063,0,77
20980,Solingen,Germany,Bachelors ,Clerical,M,S,1,0,0,1,57084,0,77
20981,Berlin,Germany,Partial College,Manual,M,M,1,1,0,3,15287,0,76
20982,York,United Kingdom,Graduate Degree,Clerical,M,S,1,0,0,1,75819,0,76
20983,East Brisbane,Australia,Partial College,Manual,F,S,0,1,0,0,21687,0,37
20985,Sydney,Australia,Bachelors ,Clerical,F,M,1,0,0,0,21073,0,38
20986,Brisbane,Australia,High School,Manual,F,M,1,1,0,0,11281,0,41
20987,Matraville,Australia,High School,Manual,M,S,0,1,0,0,15012,0,40
20988,Melton,Australia,High School,Manual,F,M,0,2,0,0,27483,0,41
20989,Sydney,Australia,High School,Manual,F,M,1,0,1,1,14947,0,42
20990,Port Macquarie,Australia,High School,Manual,F,M,1,0,1,1,11077,0,42
20991,Warrnambool,Australia,High School,Manual,M,M,1,0,1,1,15527,0,41
20992,Gold Coast,Australia,Bachelors ,Clerical,M,M,1,0,0,0,36261,0,39
20993,Perth,Australia,Bachelors ,Clerical,M,S,0,0,0,0,24946,0,39
20994,Caloundra,Australia,Bachelors ,Clerical,F,M,0,0,0,0,30374,0,39
20995,Caloundra,Australia,Bachelors ,Clerical,M,S,1,0,0,0,43669,0,39
20998,Caloundra,Australia,Bachelors ,Clerical,M,M,0,0,0,0,18666,0,40
20999,East Brisbane,Australia,Bachelors ,Clerical,F,M,1,0,0,0,23959,0,40
21000,Darlinghurst,Australia,Bachelors ,Clerical,M,M,1,0,0,0,39524,0,40
21001,Hawthorne,Australia,Bachelors ,Clerical,M,S,0,0,0,0,19371,1,40
21002,North Ryde,Australia,Partial College,Manual,F,S,0,0,0,0,18491,0,41
21003,Pantin,France,Partial College,Manual,M,M,1,0,1,1,29505,1,56
21004,Tremblay-en-France,France,Graduate Degree,Clerical,F,M,1,0,0,4,61682,0,56
21005,Suresnes,France,High School,Manual,F,M,1,1,1,1,17194,0,58
21008,Stuttgart,Germany,Partial College,Manual,F,S,0,0,1,1,13884,1,58
21009,Stuttgart,Germany,Partial College,Manual,M,S,0,0,1,1,23014,1,58
21010,Stuttgart,Germany,Partial College,Manual,M,M,1,0,1,1,26037,1,57
21011,London,United Kingdom,Partial College,Manual,F,S,0,0,1,1,21582,0,57
21013,Dunkerque,France,Partial College,Manual,M,M,1,1,0,2,22596,0,60
21014,Les Ulis,France,Partial College,Manual,F,M,1,1,0,2,19981,0,60
21015,Mühlheim,Germany,Graduate Degree,Clerical,F,M,1,0,0,1,71728,0,60
21016,Berlin,Germany,Graduate Degree,Clerical,F,M,1,0,0,3,57669,0,58
21017,Paris,France,Graduate Degree,Clerical,F,M,1,0,0,3,67588,0,58
21018,Birmingham,United Kingdom,Graduate Degree,Clerical,F,M,1,0,0,3,69458,0,58
21020,Oxon,United Kingdom,Bachelors ,Clerical,M,M,1,0,0,3,65495,0,59
21021,Paris,France,Bachelors ,Clerical,M,M,1,0,0,0,59199,0,59
21022,Suresnes,France,Bachelors ,Clerical,F,M,1,0,0,1,57650,0,60
21023,West Sussex,United Kingdom,High School,Manual,F,M,1,1,1,1,15378,0,48
21024,Paris,France,High School,Manual,F,S,0,1,1,1,18865,0,48
21026,London,United Kingdom,Partial College,Manual,M,S,1,1,0,0,18769,0,48
21027,Cheltenham,United Kingdom,Partial College,Manual,M,S,0,1,0,0,14330,0,48
21028,Cambridge,United Kingdom,Partial College,Manual,M,S,1,1,0,0,14088,0,48
21029,Saarlouis,Germany,High School,Manual,F,S,1,0,2,2,12386,0,49
21030,Paris,France,Bachelors ,Clerical,F,S,0,0,0,0,46485,0,48
21031,Roncq,France,Bachelors ,Clerical,F,S,0,0,0,0,50644,0,48
21032,Hamburg,Germany,Partial College,Manual,M,S,1,1,0,0,25326,0,49
21033,Saint Ouen,France,Bachelors ,Clerical,M,S,0,0,0,0,79134,0,48
21034,Kirkby,United Kingdom,Bachelors ,Clerical,F,S,0,0,0,0,51258,1,49
21035,Eilenburg,Germany,Bachelors ,Clerical,M,M,1,0,0,1,57010,0,49
21036,Peterborough,United Kingdom,Bachelors ,Clerical,M,M,1,0,0,1,71830,0,49
21038,Paris,France,Graduate Degree,Clerical,M,M,1,0,0,0,78160,0,49
21040,W. York,United Kingdom,Graduate Degree,Skilled Manual,M,S,0,0,0,0,81569,0,49
21041,Paris,France,Partial College,Manual,M,M,1,1,0,2,16829,0,65
21042,Salzgitter,Germany,Partial College,Manual,M,M,1,1,0,2,27173,0,66
21044,Liverpool,United Kingdom,Partial College,Manual,M,M,1,1,0,2,15941,0,67
21045,Roubaix,France,High School,Manual,F,S,1,2,1,2,11350,0,64
21046,London,United Kingdom,High School,Manual,M,M,0,2,1,2,11111,0,65
21047,Poing,Germany,Partial College,Manual,F,S,0,0,1,1,24911,0,50
21049,Peterborough,United Kingdom,Partial College,Manual,M,S,0,1,1,1,22742,1,50
21050,Paris,France,Bachelors ,Clerical,M,M,1,0,0,1,61113,0,50
21051,Ingolstadt,Germany,Bachelors ,Clerical,F,M,1,0,0,1,53584,0,50
21052,Ingolstadt,Germany,Bachelors ,Clerical,F,S,0,0,1,1,60730,1,50
21055,Hof,Germany,Graduate Degree,Clerical,F,M,1,0,0,0,56019,0,50
21056,Gloucestershire,United Kingdom,Graduate Degree,Clerical,M,M,1,0,0,0,68202,0,49
21058,Verrieres Le Buisson,France,High School,Manual,F,S,1,1,3,3,29090,0,51
21059,Villeneuve-d'Ascq,France,Partial College,Manual,F,M,1,1,1,1,24977,0,51
21060,Newcastle upon Tyne,United Kingdom,Bachelors ,Clerical,F,S,0,0,1,1,44929,1,51
21061,Paris,France,Bachelors ,Clerical,F,M,1,1,1,1,49608,0,51
21062,Tremblay-en-France,France,Bachelors ,Clerical,F,S,0,1,1,1,43222,1,51
21063,Roncq,France,Partial High School,Manual,M,M,0,2,4,5,27795,1,52
21064,Saint Ouen,France,High School,Manual,F,S,0,1,1,1,17990,0,51
21065,Saarlouis,Germany,Bachelors ,Clerical,M,M,1,0,0,0,61973,1,51
21066,West Sussex,United Kingdom,Bachelors ,Skilled Manual,F,M,1,2,1,1,46338,0,52
21067,Lancaster,United Kingdom,Partial High School,Manual,M,S,1,1,3,5,21294,1,53
21068,Bury,United Kingdom,Partial High School,Manual,M,S,1,2,3,4,15720,1,53
21069,Oxford,United Kingdom,Partial High School,Manual,M,M,0,2,3,4,20054,1,52
21070,Les Ulis,France,High School,Manual,F,M,0,1,2,2,21634,1,53
21072,Roncq,France,High School,Manual,M,S,1,1,2,2,20522,0,53
21075,Saarlouis,Germany,Bachelors ,Skilled Manual,M,M,1,2,1,1,72116,0,53
21076,Eilenburg,Germany,Partial High School,Manual,M,S,1,2,2,3,26901,1,53
21077,Drancy,France,Partial High School,Manual,F,S,1,2,2,3,31558,1,54
21078,Metz,France,Partial High School,Manual,F,S,1,2,2,3,25806,0,54
21080,Versailles,France,Bachelors ,Skilled Manual,F,M,1,2,1,1,50282,0,54
21082,Frankfurt,Germany,Partial College,Manual,M,S,1,0,2,2,49333,1,54
21083,Milton Keynes,United Kingdom,High School,Manual,F,S,1,2,3,3,17267,0,54
21084,Paris La Defense,France,High School,Manual,M,M,0,2,0,4,18397,0,85
21085,Saarbrücken,Germany,Partial College,Manual,F,M,1,1,0,2,24650,0,84
21087,Ingolstadt,Germany,Bachelors ,Professional,F,S,0,0,0,0,57377,0,52
21090,Villeneuve-d'Ascq,France,Partial College,Clerical,M,S,1,1,2,2,57822,1,53
21091,Hamburg,Germany,Partial College,Clerical,F,S,1,2,2,2,52211,0,53
21093,London,United Kingdom,Bachelors ,Skilled Manual,F,M,1,0,0,1,57826,0,54
21094,Chatou,France,Partial College,Clerical,F,S,1,2,2,2,58871,0,54
21096,Eilenburg,Germany,Partial College,Clerical,M,S,1,0,3,3,65017,1,55
21097,Berlin,Germany,High School,Manual,M,M,0,1,0,0,28888,0,41
21098,Boulogne-sur-Mer,France,High School,Manual,M,M,0,2,4,4,24373,0,39
21100,Münster,Germany,Partial College,Clerical,F,S,1,1,3,3,63160,1,39
21102,Stuttgart,Germany,Bachelors ,Skilled Manual,M,M,1,0,0,1,63079,1,55
21103,Cheltenham,United Kingdom,Bachelors ,Skilled Manual,M,M,1,0,0,1,74086,0,55
21104,Stoke-on-Trent,United Kingdom,Bachelors ,Skilled Manual,F,M,1,0,0,1,44450,0,55
21105,York,United Kingdom,Bachelors ,Skilled Manual,M,M,1,0,0,1,59922,1,55
21106,London,United Kingdom,Bachelors ,Skilled Manual,F,M,1,1,0,1,49499,0,56
21107,Berlin,Germany,Bachelors ,Skilled Manual,F,M,1,1,0,1,45518,0,56
21108,München,Germany,Bachelors ,Skilled Manual,F,M,1,1,0,1,53639,0,55
21109,Stuttgart,Germany,Partial College,Clerical,F,S,1,1,4,4,42154,1,40
21110,London,United Kingdom,Partial College,Clerical,M,M,0,2,4,4,46574,0,40
21111,London,United Kingdom,Partial College,Clerical,M,S,1,2,4,4,44911,1,39
21112,Paris,France,Partial College,Clerical,M,M,0,3,5,5,40562,0,41
21113,Paris,France,Partial College,Clerical,F,S,1,1,0,0,35686,0,41
21115,Grevenbroich,Germany,Partial College,Clerical,M,S,1,1,0,0,59942,0,41
21116,Billericay,United Kingdom,High School,Manual,M,M,0,1,0,0,10279,0,41
21117,Saint Ouen,France,Partial High School,Manual,M,S,1,2,0,0,17793,0,43
21118,Kirkby,United Kingdom,High School,Manual,F,S,0,1,0,0,23558,0,43
21119,Chatou,France,High School,Manual,M,S,0,1,0,0,28630,0,42
21120,Kassel,Germany,Partial College,Clerical,M,M,0,1,0,0,57187,0,42
21122,Villeneuve-d'Ascq,France,Partial High School,Manual,F,M,1,2,0,0,11716,0,44
21123,Boulogne-Billancourt,France,Partial High School,Manual,M,S,1,2,0,0,34417,0,44
21124,Reading,United Kingdom,Partial High School,Manual,F,S,0,2,0,0,11595,1,44
21125,Courbevoie,France,Partial College,Clerical,M,S,1,1,0,0,46109,1,42
21126,Paris,France,Partial College,Clerical,F,S,0,1,0,0,40511,0,42
21127,Versailles,France,Partial College,Clerical,F,S,1,1,0,0,45863,0,43
21128,Erlangen,Germany,Partial College,Clerical,M,S,0,1,0,0,52709,0,43
21129,Mühlheim,Germany,Partial College,Clerical,M,S,1,1,0,0,60994,0,43
21130,Kirkby,United Kingdom,Bachelors ,Skilled Manual,F,M,1,0,1,1,50442,0,42
21131,Hamburg,Germany,Partial High School,Manual,M,S,0,2,0,0,26923,0,45
21133,Sèvres,France,Partial College,Clerical,F,S,0,1,0,0,38346,0,44
21134,London,United Kingdom,Partial High School,Manual,M,S,0,2,0,0,19243,0,38
21135,Cambridge,United Kingdom,Partial High School,Manual,M,M,0,2,0,0,19728,0,38
21136,W. York,United Kingdom,Partial High School,Manual,F,M,0,2,0,0,33364,0,38
21137,W. York,United Kingdom,Partial High School,Manual,M,S,0,2,0,0,23063,0,37
21138,Langford,Canada,Partial College,Skilled Manual,F,M,1,1,0,1,74065,0,56
21139,Lake Oswego,United States,Partial College,Skilled Manual,M,M,1,1,0,1,101627,0,56
21142,Milwaukie,United States,High School,Skilled Manual,M,M,1,3,3,4,63983,1,57
21143,Lake Oswego,United States,Partial College,Skilled Manual,F,M,1,1,0,1,66039,0,57
21144,Renton,United States,Partial College,Skilled Manual,M,M,1,1,0,1,93468,0,57
21145,Burlingame,United States,Bachelors ,Professional,F,M,0,1,0,0,56807,0,58
21147,Kirkland,United States,Partial College,Skilled Manual,M,M,1,1,0,1,111465,0,58
21148,N. Vancouver,Canada,Partial College,Skilled Manual,F,S,1,1,0,0,46516,0,51
21149,Corvallis,United States,Partial College,Skilled Manual,M,S,0,1,0,0,54180,1,50
21150,Sedro Woolley,United States,Graduate Degree,Professional,F,S,0,1,0,0,98253,0,51
21151,Bellflower,United States,Graduate Degree,Professional,M,S,1,1,0,0,116163,1,50
21153,San Carlos,United States,Graduate Degree,Professional,M,M,0,1,0,0,108815,1,51
21154,Mill Valley,United States,Graduate Degree,Professional,M,M,0,1,0,1,72006,0,90
21155,Lincoln Acres,United States,Partial College,Skilled Manual,M,M,1,1,0,1,91477,1,58
21156,Corvallis,United States,Partial College,Skilled Manual,F,M,1,1,0,1,70835,0,58
21158,Redmond,United States,Bachelors ,Professional,M,S,1,1,3,4,91405,1,59
21159,Corvallis,United States,Graduate Degree,Professional,F,M,1,3,5,5,102424,0,59
21160,Chula Vista,United States,Graduate Degree,Professional,F,M,1,0,0,3,120782,0,58
21161,Puyallup,United States,Bachelors ,Professional,F,M,1,1,0,1,88154,0,60
21162,Lakewood,United States,Bachelors ,Professional,F,S,1,1,0,1,76134,0,59
21163,Bellflower,United States,Graduate Degree,Professional,M,M,1,1,4,5,118436,0,60
21164,Chula Vista,United States,Graduate Degree,Professional,M,M,1,2,4,5,117888,1,60
21165,Lavender Bay,Australia,Graduate Degree,Management,F,S,1,0,4,4,114643,1,49
21166,South Melbourne,Australia,Graduate Degree,Management,F,S,1,0,0,1,93371,0,49
21167,Port Macquarie,Australia,Graduate Degree,Management,F,S,0,0,0,2,126544,1,49
21168,Goulburn,Australia,Graduate Degree,Management,M,M,1,1,4,4,133620,1,48
21169,Brisbane,Australia,Bachelors ,Professional,F,M,1,0,0,2,97103,0,48
21170,Gold Coast,Australia,Bachelors ,Professional,M,M,0,3,5,5,83259,1,50
21172,Caloundra,Australia,Bachelors ,Professional,M,M,0,3,5,5,111580,1,50
21173,Wollongong,Australia,Bachelors ,Professional,M,M,1,3,5,5,114716,1,50
21174,Rockhampton,Australia,Bachelors ,Professional,M,M,1,3,5,5,88379,1,51
21175,North Ryde,Australia,Graduate Degree,Management,M,S,1,2,5,5,128542,1,51
21176,Milsons Point,Australia,Graduate Degree,Management,M,M,1,2,5,5,126905,1,51
21177,Caloundra,Australia,Graduate Degree,Management,F,M,1,2,5,5,124471,1,51
21178,Gold Coast,Australia,Bachelors ,Professional,F,M,0,3,5,5,100675,0,52
21179,Brisbane,Australia,Bachelors ,Professional,F,M,1,3,5,5,102960,1,52
21180,Sunbury,Australia,Bachelors ,Professional,F,S,0,1,2,2,101323,0,53
21182,Findon,Australia,Bachelors ,Professional,F,M,1,1,3,3,98999,1,52
21183,Brisbane,Australia,Bachelors ,Professional,M,M,1,4,5,5,95113,1,50
21184,Findon,Australia,Bachelors ,Professional,M,S,0,1,0,0,99295,1,50
21185,Springwood,Australia,Bachelors ,Professional,M,M,1,4,5,5,131134,1,50
21186,Brisbane,Australia,Bachelors ,Professional,M,S,0,1,0,0,118774,1,53
21187,Springwood,Australia,Bachelors ,Professional,M,M,1,2,3,3,94798,1,54
21188,Bendigo,Australia,Bachelors ,Professional,M,M,1,2,4,4,100628,1,54
21189,Caloundra,Australia,Bachelors ,Professional,F,M,1,2,2,3,89729,0,54
21190,East Brisbane,Australia,Bachelors ,Professional,M,S,0,1,0,0,105438,1,55
21191,Rhodes,Australia,Bachelors ,Professional,M,M,1,1,0,1,101722,1,56
21192,North Ryde,Australia,Bachelors ,Professional,F,M,1,1,0,1,88664,0,56
21194,St. Leonards,Australia,Bachelors ,Professional,F,M,1,1,0,1,81632,0,56
21195,Seaford,Australia,Bachelors ,Professional,M,M,1,1,0,1,99931,0,56
21196,Sydney,Australia,Partial College,Skilled Manual,F,M,1,1,0,1,64589,0,57
21197,Hawthorne,Australia,Bachelors ,Professional,F,S,1,1,0,1,72778,1,57
21198,Cranbourne,Australia,Bachelors ,Professional,F,M,1,1,0,1,88847,0,57
21199,Malabar,Australia,Partial College,Skilled Manual,F,S,1,1,0,1,60314,1,57
21200,Gold Coast,Australia,Partial College,Skilled Manual,F,S,1,1,0,1,78144,1,57
21201,Goulburn,Australia,Graduate Degree,Management,F,S,1,1,0,3,115713,0,89
21202,Geelong,Australia,Graduate Degree,Management,F,S,0,1,0,0,126004,0,52
21203,Gold Coast,Australia,Graduate Degree,Management,F,M,0,1,0,0,112831,0,51
21204,Melton,Australia,Bachelors ,Professional,F,S,0,1,0,0,103518,1,52
21205,Silverwater,Australia,Graduate Degree,Management,F,S,0,2,0,0,146779,0,52
21206,Perth,Australia,Partial College,Skilled Manual,M,S,1,1,0,1,91741,1,58
21207,Hervey Bay,Australia,Partial College,Skilled Manual,M,M,1,1,0,1,90416,0,58
21208,Sunbury,Australia,Partial College,Clerical,F,S,1,2,0,2,61880,0,86
21209,Gold Coast,Australia,Bachelors ,Professional,M,S,0,1,0,0,115298,1,53
21210,Silverwater,Australia,Bachelors ,Professional,M,S,1,4,5,5,128960,1,53
21211,Goulburn,Australia,Bachelors ,Professional,M,S,1,1,0,0,99598,1,54
21212,Hervey Bay,Australia,Bachelors ,Professional,M,S,0,1,0,0,108214,1,53
21213,Hervey Bay,Australia,Bachelors ,Professional,M,S,0,1,0,0,94020,1,53
21214,Matraville,Australia,Bachelors ,Professional,M,S,1,1,0,0,92431,1,54
21215,Wollongong,Australia,Bachelors ,Professional,F,S,1,1,0,0,83260,1,54
21216,Bendigo,Australia,Bachelors ,Professional,M,S,0,1,0,4,144456,1,54
21217,Cloverdale,Australia,Bachelors ,Professional,F,S,1,1,0,1,94596,0,59
21220,St. Leonards,Australia,Partial College,Skilled Manual,F,M,1,2,4,5,72130,0,56
21221,Darlinghurst,Australia,Partial College,Skilled Manual,M,M,1,1,0,1,75154,1,57
21222,East Brisbane,Australia,Partial College,Skilled Manual,M,M,1,1,0,1,80413,0,57
21223,Rhodes,Australia,Partial College,Skilled Manual,F,S,1,3,4,5,63953,1,57
21224,Townsville,Australia,Bachelors ,Professional,M,M,1,1,0,2,133350,0,60
21225,Newcastle,Australia,Bachelors ,Professional,F,S,1,1,0,2,108220,0,60
21226,North Ryde,Australia,Partial College,Skilled Manual,M,S,0,1,0,1,106162,1,62
21227,Caloundra,Australia,Partial College,Clerical,F,M,0,2,0,2,33001,0,65
21228,Bendigo,Australia,Bachelors ,Management,F,M,1,1,0,2,68862,0,65
21229,Caloundra,Australia,Bachelors ,Management,F,S,1,1,0,2,50531,1,65
21230,Caloundra,Australia,Bachelors ,Management,F,M,1,1,0,2,67528,0,65
21231,Hawthorne,Australia,Bachelors ,Management,F,M,1,1,0,2,63252,0,65
21232,Matraville,Australia,High School,Skilled Manual,M,M,1,2,1,2,27344,0,69
21233,San Carlos,United States,High School,Skilled Manual,M,M,0,2,0,0,64447,0,42
21234,Coronado,United States,High School,Skilled Manual,F,S,1,2,0,0,31892,1,42
21235,Bellflower,United States,High School,Skilled Manual,F,S,0,1,0,0,38617,1,42
21236,Port Orchard,United States,High School,Skilled Manual,M,S,1,1,0,0,35645,1,43
21237,Newport Beach,United States,High School,Skilled Manual,M,M,1,2,0,0,48732,0,38
21238,Cliffside,Canada,High School,Skilled Manual,M,S,0,2,0,0,52525,1,38
21239,Perth,Australia,Partial College,Clerical,F,M,0,2,0,2,59715,0,80
21240,Torrance,United States,Partial High School,Clerical,M,S,0,2,0,0,51520,0,39
21241,Woodburn,United States,Partial High School,Clerical,M,S,0,2,0,0,56555,0,39
21242,San Carlos,United States,Partial High School,Clerical,F,S,1,2,0,0,51394,0,40
21243,Torrance,United States,High School,Skilled Manual,M,M,0,2,0,0,61915,0,40
21244,Glendale,United States,High School,Skilled Manual,F,M,1,2,0,0,39456,0,40
21245,Los Angeles,United States,High School,Skilled Manual,F,M,0,2,0,0,43921,0,40
21247,Sedro Woolley,United States,High School,Skilled Manual,M,M,1,2,0,0,44429,0,39
21249,Columbus,United States,High School,Skilled Manual,M,S,0,2,0,0,30105,0,41
21250,Lebanon,United States,High School,Skilled Manual,M,M,1,2,0,0,43454,0,41
21251,Cliffside,Canada,Partial High School,Clerical,F,S,0,2,0,0,49658,0,39
21254,Geelong,Australia,Partial College,Clerical,F,M,0,2,0,2,35066,0,78
21256,Lavender Bay,Australia,Bachelors ,Management,F,M,1,2,0,2,50317,0,77
21257,Rockhampton,Australia,Bachelors ,Management,F,M,1,2,0,2,62193,0,77
21258,Matraville,Australia,Bachelors ,Management,M,S,1,2,0,2,75515,0,74
21259,Wollongong,Australia,Graduate Degree,Management,M,S,1,1,0,2,120788,0,75
21260,Port Orchard,United States,High School,Skilled Manual,F,S,1,2,0,0,41607,0,42
21261,Santa Cruz,United States,Partial College,Skilled Manual,F,S,1,1,0,0,50007,0,42
21262,Spring Valley,United States,Partial College,Skilled Manual,F,S,0,1,0,0,44180,0,42
21263,Cliffside,Canada,Partial College,Skilled Manual,F,S,0,1,0,0,59128,0,43
21264,Redmond,United States,Partial College,Skilled Manual,M,S,1,1,0,0,87705,0,45
21265,Burlingame,United States,Partial College,Skilled Manual,M,S,0,2,0,0,93733,0,46
21266,N. Vancouver,Canada,Bachelors ,Management,F,S,1,1,0,0,101994,0,46
21267,Port Orchard,United States,Bachelors ,Management,M,M,1,1,0,0,127219,0,50
21269,Berkeley,United States,Bachelors ,Management,M,S,1,1,4,4,127154,1,50
21270,Seattle,United States,Graduate Degree,Management,M,S,1,0,1,1,167763,1,50
21272,Port Hammond,Canada,Bachelors ,Management,F,S,1,1,4,4,103181,1,49
21273,Olympia,United States,Bachelors ,Management,F,M,1,3,0,2,117853,0,50
21275,Novato,United States,Partial College,Skilled Manual,F,M,1,1,0,0,80333,0,38
21276,Metchosin,Canada,High School,Skilled Manual,M,M,1,2,0,0,38244,0,40
21277,Shawnee,Canada,Partial High School,Clerical,M,S,0,2,0,0,56496,1,40
21278,Beaverton,United States,Partial High School,Clerical,F,S,0,2,0,0,35642,0,40
21279,Seaford,Australia,Partial High School,Clerical,F,M,1,2,1,2,21780,0,71
21280,Burien,United States,Partial College,Skilled Manual,M,S,0,1,0,0,64150,1,39
21281,Chula Vista,United States,Partial College,Skilled Manual,F,S,0,2,0,0,73136,0,40
21282,Fremont,United States,Partial College,Skilled Manual,F,M,1,2,0,0,72910,0,40
21283,Townsville,Australia,High School,Skilled Manual,M,M,1,2,0,4,29575,0,73
21285,Corvallis,United States,Partial College,Professional,F,M,0,1,0,0,97799,0,55
21286,Beverly Hills,United States,Partial College,Professional,M,S,1,2,2,2,126286,1,55
21287,Chula Vista,United States,Bachelors ,Management,F,M,1,4,2,4,127052,1,54
21288,Palo Alto,United States,Bachelors ,Management,M,S,0,4,2,3,184286,1,55
21289,Burien,United States,Partial College,Professional,M,S,1,0,3,4,120827,1,56
21291,Lynnwood,United States,Partial College,Professional,F,M,1,3,2,2,104190,0,55
21292,W. Linn,United States,Partial College,Professional,M,M,1,4,2,2,115075,1,56
